timestamp_ms,frame,subframe,rnti,direction,nb_rb,rb_util,mcs,tbs_bytes,sdu_bytes,cqi,retx,hol_delay_ms,avg_thr_kbps,mlwdf_score,qos_alpha,cqi_profile,harq_pid
1111,111,1,d80,DL,2,8.00,0,4,2,15,0,1,58.14,21.36,3.0000,0,7
1112,111,2,6a9d,DL,8,32.00,13,225,222,8,0,10000,26.34,31200.00,3.0000,1,0
1112,111,2,8cff,DL,8,32.00,8,137,134,6,0,10000,54.21,6000.00,5.0000,2,0
1112,111,2,4da5,DL,7,28.00,13,201,198,8,0,10000,10.00,5200.00,0.5000,1,0
1112,111,2,d80,DL,2,8.00,14,61,56,15,0,4,57.56,85.44,3.0000,0,0
1113,111,3,6a9d,DL,9,36.00,13,253,250,8,0,10000,27.12,31200.00,3.0000,1,1
1113,111,3,8cff,DL,8,32.00,8,137,134,6,0,10000,53.67,6000.00,5.0000,2,1
1113,111,3,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,1
1114,111,4,6a9d,DL,8,32.00,13,225,222,8,0,10000,27.89,31200.00,3.0000,1,2
1114,111,4,8cff,DL,9,36.00,8,157,154,6,0,10000,53.13,6000.00,5.0000,2,2
1114,111,4,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,2
1115,111,5,6a9d,DL,8,32.00,13,225,222,8,0,10000,28.65,31200.00,3.0000,1,3
1115,111,5,8cff,DL,8,32.00,8,137,134,6,0,10000,52.60,6000.00,5.0000,2,3
1115,111,5,4da5,DL,9,36.00,13,253,250,8,0,10000,10.00,5200.00,0.5000,1,3
1116,111,6,6a9d,DL,9,36.00,13,253,250,8,0,10000,29.40,31200.00,3.0000,1,4
1116,111,6,8cff,DL,8,32.00,8,137,134,6,0,10000,52.07,6000.00,5.0000,2,4
1116,111,6,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,4
1117,111,7,6a9d,DL,9,36.00,13,253,250,8,0,10000,30.15,31200.00,3.0000,1,5
1117,111,7,8cff,DL,8,32.00,8,137,134,6,0,10000,51.55,6000.00,5.0000,2,5
1117,111,7,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,5
1118,111,8,6a9d,DL,9,36.00,13,253,248,8,0,10000,30.88,31200.00,3.0000,1,6
1118,111,8,8cff,DL,8,32.00,8,137,134,6,0,10000,51.04,6000.00,5.0000,2,6
1118,111,8,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,6
1119,111,9,6a9d,DL,9,36.00,13,253,250,8,0,10000,31.62,31200.00,3.0000,1,7
1119,111,9,8cff,DL,8,32.00,8,137,134,6,0,10000,50.53,6000.00,5.0000,2,7
1119,111,9,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,7
1120,112,0,6a9d,DL,6,24.00,13,169,166,8,0,10000,32.34,31200.00,3.0000,1,0
1120,112,0,8cff,DL,6,24.00,8,101,98,6,0,10000,50.02,6000.00,5.0000,2,0
1120,112,0,4da5,DL,5,20.00,13,141,138,8,0,10000,10.00,5200.00,0.5000,1,0
1121,112,1,6a9d,DL,9,36.00,13,253,250,8,0,10000,33.06,31200.00,3.0000,1,1
1121,112,1,8cff,DL,8,32.00,8,137,134,6,0,10000,49.52,6000.00,5.0000,2,1
1121,112,1,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,1
1122,112,2,6a9d,DL,9,36.00,13,253,250,8,0,10000,33.77,31200.00,3.0000,1,2
1122,112,2,8cff,DL,8,32.00,8,137,134,6,0,10000,49.03,6000.00,5.0000,2,2
1122,112,2,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,2
1123,112,3,6a9d,DL,9,36.00,13,253,250,8,0,10000,34.47,31200.00,3.0000,1,3
1123,112,3,8cff,DL,8,32.00,8,137,134,6,0,10000,48.54,6000.00,5.0000,2,3
1123,112,3,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,3
1124,112,4,6a9d,DL,8,32.00,13,225,222,8,0,10000,35.16,31200.00,3.0000,1,4
1124,112,4,8cff,DL,9,36.00,8,157,154,6,0,10000,48.05,6000.00,5.0000,2,4
1124,112,4,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,4
1125,112,5,6a9d,DL,6,24.00,13,169,166,8,0,10000,35.85,31200.00,3.0000,1,5
1125,112,5,8cff,DL,6,24.00,8,101,98,6,0,10000,47.57,6000.00,5.0000,2,5
1125,112,5,4da5,DL,7,28.00,13,201,198,8,0,10000,10.00,5200.00,0.5000,1,5
1126,112,6,6a9d,DL,8,32.00,13,225,222,8,0,10000,36.53,31200.00,3.0000,1,6
1126,112,6,8cff,DL,8,32.00,8,137,134,6,0,10000,47.09,6000.00,5.0000,2,6
1126,112,6,4da5,DL,7,28.00,13,201,198,8,0,10000,10.00,5200.00,0.5000,1,6
1127,112,7,6a9d,DL,9,36.00,13,253,250,8,0,10000,37.21,31200.00,3.0000,1,7
1127,112,7,8cff,DL,8,32.00,8,137,134,6,0,10000,46.62,6000.00,5.0000,2,7
1127,112,7,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,7
1128,112,8,6a9d,DL,9,36.00,13,253,250,8,0,10000,37.88,31200.00,3.0000,1,0
1128,112,8,8cff,DL,8,32.00,8,137,134,6,0,10000,46.16,6000.00,5.0000,2,0
1128,112,8,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,0
1129,112,9,6a9d,DL,9,36.00,13,253,250,8,0,10000,38.54,31200.00,3.0000,1,1
1129,112,9,8cff,DL,8,32.00,8,137,134,6,0,10000,45.70,6000.00,5.0000,2,1
1129,112,9,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,1
1130,113,0,6a9d,DL,6,24.00,13,169,166,8,0,10000,39.19,31200.00,3.0000,1,2
1130,113,0,8cff,DL,6,24.00,8,101,98,6,0,10000,45.24,6000.00,5.0000,2,2
1130,113,0,4da5,DL,5,20.00,13,141,138,8,0,10000,10.00,5200.00,0.5000,1,2
1131,113,1,6a9d,DL,9,36.00,13,253,250,8,0,10000,39.84,31200.00,3.0000,1,3
1131,113,1,8cff,DL,8,32.00,8,137,134,6,0,10000,44.79,6000.00,5.0000,2,3
1131,113,1,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,3
1132,113,2,6a9d,DL,9,36.00,13,253,250,8,0,10000,40.48,31200.00,3.0000,1,4
1132,113,2,8cff,DL,8,32.00,8,137,134,6,0,10000,44.34,6000.00,5.0000,2,4
1132,113,2,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,4
1133,113,3,6a9d,DL,9,36.00,13,253,250,8,0,10000,41.12,31200.00,3.0000,1,5
1133,113,3,8cff,DL,8,32.00,8,137,134,6,0,10000,43.90,6000.00,5.0000,2,5
1133,113,3,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,5
1134,113,4,6a9d,DL,8,32.00,13,225,222,8,0,10000,41.75,31200.00,3.0000,1,6
1134,113,4,8cff,DL,9,36.00,8,157,154,6,0,10000,43.46,6000.00,5.0000,2,6
1134,113,4,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,6
1135,113,5,6a9d,DL,6,24.00,13,169,166,8,0,10000,42.37,31200.00,3.0000,1,7
1135,113,5,8cff,DL,6,24.00,8,101,98,6,0,10000,43.02,6000.00,5.0000,2,7
1135,113,5,4da5,DL,7,28.00,13,201,198,8,0,10000,10.00,5200.00,0.5000,1,7
1136,113,6,6a9d,DL,9,36.00,13,253,250,8,0,10000,42.98,31200.00,3.0000,1,0
1136,113,6,8cff,DL,8,32.00,8,137,134,6,0,10000,42.59,6000.00,5.0000,2,0
1136,113,6,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,0
1137,113,7,6a9d,DL,9,36.00,13,253,250,8,0,10000,43.59,31200.00,3.0000,1,1
1137,113,7,8cff,DL,8,32.00,8,137,134,6,0,10000,42.17,6000.00,5.0000,2,1
1137,113,7,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,1
1138,113,8,6a9d,DL,9,36.00,13,253,250,8,0,10000,44.20,31200.00,3.0000,1,2
1138,113,8,8cff,DL,8,32.00,8,137,134,6,0,10000,41.74,6000.00,5.0000,2,2
1138,113,8,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,2
1139,113,9,6a9d,DL,9,36.00,13,253,250,8,0,10000,44.80,31200.00,3.0000,1,3
1139,113,9,8cff,DL,8,32.00,8,137,134,6,0,10000,41.33,6000.00,5.0000,2,3
1139,113,9,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,3
1140,114,0,6a9d,DL,6,24.00,13,169,166,8,0,10000,45.39,31200.00,3.0000,1,4
1140,114,0,8cff,DL,6,24.00,8,101,98,6,0,10000,40.91,6000.00,5.0000,2,4
1140,114,0,4da5,DL,5,20.00,13,141,138,8,0,10000,10.00,5200.00,0.5000,1,4
1141,114,1,6a9d,DL,9,36.00,13,253,250,8,0,10000,45.97,31200.00,3.0000,1,5
1141,114,1,8cff,DL,8,32.00,8,137,134,6,0,10000,40.50,6000.00,5.0000,2,5
1141,114,1,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,5
1142,114,2,6a9d,DL,9,36.00,13,253,250,8,0,10000,46.55,31200.00,3.0000,1,6
1142,114,2,8cff,DL,8,32.00,8,137,134,6,0,10000,40.10,6000.00,5.0000,2,6
1142,114,2,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,6
1143,114,3,6a9d,DL,9,36.00,13,253,250,8,0,10000,47.13,31200.00,3.0000,1,7
1143,114,3,8cff,DL,8,32.00,8,137,134,6,0,10000,39.70,6000.00,5.0000,2,7
1143,114,3,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,7
1144,114,4,6a9d,DL,8,32.00,13,225,222,8,0,10000,47.70,31200.00,3.0000,1,0
1144,114,4,8cff,DL,9,36.00,8,157,154,6,0,10000,39.30,6000.00,5.0000,2,0
1144,114,4,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,0
1145,114,5,6a9d,DL,6,24.00,13,169,166,8,0,10000,48.26,31200.00,3.0000,1,1
1145,114,5,8cff,DL,6,24.00,8,101,98,6,0,10000,38.91,6000.00,5.0000,2,1
1145,114,5,4da5,DL,7,28.00,13,201,198,8,0,10000,10.00,5200.00,0.5000,1,1
1146,114,6,6a9d,DL,12,48.00,13,341,338,8,0,10000,48.82,31200.00,3.0000,1,2
1146,114,6,4da5,DL,11,44.00,13,309,306,8,0,10000,10.00,5200.00,0.5000,1,2
1147,114,7,6a9d,DL,9,36.00,13,253,250,8,0,10000,49.37,31200.00,3.0000,1,3
1147,114,7,8cff,DL,8,32.00,8,137,134,6,0,10000,38.13,6000.00,5.0000,2,3
1147,114,7,4da5,DL,8,32.00,13,225,220,8,0,10000,10.00,5200.00,0.5000,1,3
1148,114,8,6a9d,DL,9,36.00,13,253,250,8,0,10000,49.92,31200.00,3.0000,1,4
1148,114,8,8cff,DL,8,32.00,8,137,134,6,0,10000,37.75,6000.00,5.0000,2,4
1148,114,8,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,4
1149,114,9,6a9d,DL,9,36.00,13,253,250,8,0,10000,50.46,31200.00,3.0000,1,5
1149,114,9,8cff,DL,8,32.00,8,137,134,6,0,10000,37.38,6000.00,5.0000,2,5
1149,114,9,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,5
1150,115,0,6a9d,DL,6,24.00,13,169,166,8,0,10000,50.99,31200.00,3.0000,1,6
1150,115,0,8cff,DL,6,24.00,8,101,98,6,0,10000,37.00,6000.00,5.0000,2,6
1150,115,0,4da5,DL,5,20.00,13,141,138,8,0,10000,10.00,5200.00,0.5000,1,6
1151,115,1,6a9d,DL,9,36.00,13,253,250,8,0,10000,51.52,31200.00,3.0000,1,7
1151,115,1,8cff,DL,8,32.00,8,137,134,6,0,10000,36.63,6000.00,5.0000,2,7
1151,115,1,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,7
1152,115,2,6a9d,DL,9,36.00,13,253,250,8,0,10000,52.05,31200.00,3.0000,1,0
1152,115,2,8cff,DL,8,32.00,8,137,134,6,0,10000,36.26,6000.00,5.0000,2,0
1152,115,2,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,0
1153,115,3,6a9d,DL,9,36.00,13,253,250,8,0,10000,52.57,31200.00,3.0000,1,1
1153,115,3,8cff,DL,8,32.00,8,137,134,6,0,10000,35.90,6000.00,5.0000,2,1
1153,115,3,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,1
1154,115,4,8cff,DL,8,32.00,13,225,222,8,0,10000,35.54,52000.00,5.0000,1,2
1154,115,4,6a9d,DL,8,32.00,13,225,222,8,0,10000,53.08,31200.00,3.0000,1,2
1154,115,4,4da5,DL,9,36.00,13,253,250,8,0,10000,10.00,5200.00,0.5000,1,2
1155,115,5,8cff,DL,9,36.00,13,253,250,8,0,10000,36.23,52000.00,5.0000,1,3
1155,115,5,6a9d,DL,8,32.00,13,225,222,8,0,10000,52.55,31200.00,3.0000,1,3
1155,115,5,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,3
1156,115,6,8cff,DL,9,36.00,13,253,250,8,0,10000,36.91,52000.00,5.0000,1,4
1156,115,6,6a9d,DL,8,32.00,13,225,222,8,0,10000,52.03,31200.00,3.0000,1,4
1156,115,6,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,4
1157,115,7,8cff,DL,9,36.00,13,253,250,8,0,10000,37.58,52000.00,5.0000,1,5
1157,115,7,6a9d,DL,8,32.00,13,225,222,8,0,10000,51.51,31200.00,3.0000,1,5
1157,115,7,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,5
1158,115,8,8cff,DL,9,36.00,13,253,250,8,0,10000,38.24,52000.00,5.0000,1,6
1158,115,8,6a9d,DL,8,32.00,13,225,222,8,0,10000,50.99,31200.00,3.0000,1,6
1158,115,8,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,6
1159,115,9,8cff,DL,9,36.00,13,253,250,8,0,10000,38.90,52000.00,5.0000,1,7
1159,115,9,6a9d,DL,8,32.00,13,225,222,8,0,10000,50.48,31200.00,3.0000,1,7
1159,115,9,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,7
1160,116,0,8cff,DL,6,24.00,13,169,166,8,0,10000,39.55,52000.00,5.0000,1,0
1160,116,0,6a9d,DL,6,24.00,13,169,166,8,0,10000,49.98,31200.00,3.0000,1,0
1160,116,0,4da5,DL,5,20.00,13,141,138,8,0,10000,10.00,5200.00,0.5000,1,0
1161,116,1,8cff,DL,9,36.00,13,253,250,8,0,10000,40.19,52000.00,5.0000,1,1
1161,116,1,6a9d,DL,8,32.00,13,225,222,8,0,10000,49.48,31200.00,3.0000,1,1
1161,116,1,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,1
1162,116,2,8cff,DL,9,36.00,13,253,250,8,0,10000,40.83,52000.00,5.0000,1,2
1162,116,2,6a9d,DL,8,32.00,13,225,222,8,0,10000,48.98,31200.00,3.0000,1,2
1162,116,2,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,2
1163,116,3,8cff,DL,8,32.00,13,225,222,8,0,10000,41.46,52000.00,5.0000,1,3
1163,116,3,6a9d,DL,9,36.00,13,253,250,8,0,10000,48.49,31200.00,3.0000,1,3
1163,116,3,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,3
1164,116,4,8cff,DL,8,32.00,13,225,222,8,0,10000,42.09,52000.00,5.0000,1,4
1164,116,4,6a9d,DL,8,32.00,13,225,222,8,0,10000,48.01,31200.00,3.0000,1,4
1164,116,4,4da5,DL,9,36.00,13,253,250,8,0,10000,10.00,5200.00,0.5000,1,4
1165,116,5,8cff,DL,7,28.00,13,201,198,8,0,10000,42.71,52000.00,5.0000,1,5
1165,116,5,6a9d,DL,6,24.00,13,169,166,8,0,10000,47.53,31200.00,3.0000,1,5
1165,116,5,4da5,DL,6,24.00,13,169,166,8,0,10000,10.00,5200.00,0.5000,1,5
1166,116,6,8cff,DL,8,32.00,13,225,222,8,0,10000,43.32,52000.00,5.0000,1,6
1166,116,6,6a9d,DL,8,32.00,13,225,222,8,0,10000,47.05,31200.00,3.0000,1,6
1166,116,6,4da5,DL,7,28.00,13,201,198,8,0,10000,10.00,5200.00,0.5000,1,6
1167,116,7,8cff,DL,9,36.00,13,253,250,8,0,10000,43.93,52000.00,5.0000,1,7
1167,116,7,6a9d,DL,8,32.00,13,225,222,8,0,10000,46.58,31200.00,3.0000,1,7
1167,116,7,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,7
1168,116,8,8cff,DL,9,36.00,13,253,250,8,0,10000,44.53,52000.00,5.0000,1,0
1168,116,8,6a9d,DL,8,32.00,13,225,222,8,0,10000,46.11,31200.00,3.0000,1,0
1168,116,8,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,0
1169,116,9,8cff,DL,9,36.00,13,253,250,8,0,10000,45.12,52000.00,5.0000,1,1
1169,116,9,6a9d,DL,8,32.00,13,225,222,8,0,10000,45.65,31200.00,3.0000,1,1
1169,116,9,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,1
1170,117,0,8cff,DL,6,24.00,13,169,166,8,0,10000,45.71,52000.00,5.0000,1,2
1170,117,0,6a9d,DL,6,24.00,13,169,166,8,0,10000,45.20,31200.00,3.0000,1,2
1170,117,0,4da5,DL,5,20.00,13,141,138,8,0,10000,10.00,5200.00,0.5000,1,2
1171,117,1,8cff,DL,9,36.00,13,253,250,8,0,10000,46.29,52000.00,5.0000,1,3
1171,117,1,6a9d,DL,8,32.00,13,225,222,8,0,10000,44.74,31200.00,3.0000,1,3
1171,117,1,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,3
1172,117,2,8cff,DL,9,36.00,13,253,250,8,0,10000,46.87,52000.00,5.0000,1,4
1172,117,2,6a9d,DL,8,32.00,13,225,222,8,0,10000,44.30,31200.00,3.0000,1,4
1172,117,2,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,4
1173,117,3,8cff,DL,8,32.00,13,225,222,8,0,10000,47.44,52000.00,5.0000,1,5
1173,117,3,6a9d,DL,9,36.00,13,253,250,8,0,10000,43.85,31200.00,3.0000,1,5
1173,117,3,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,5
1174,117,4,8cff,DL,8,32.00,13,225,222,8,0,10000,48.01,52000.00,5.0000,1,6
1174,117,4,6a9d,DL,8,32.00,13,225,222,8,0,10000,43.42,31200.00,3.0000,1,6
1174,117,4,4da5,DL,9,36.00,13,253,250,8,0,10000,10.00,5200.00,0.5000,1,6
1175,117,5,8cff,DL,9,36.00,13,253,250,8,0,10000,48.57,52000.00,5.0000,1,7
1175,117,5,6a9d,DL,8,32.00,13,225,222,8,0,10000,42.98,31200.00,3.0000,1,7
1175,117,5,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,7
1176,117,6,8cff,DL,9,36.00,13,253,250,8,0,10000,49.12,52000.00,5.0000,1,0
1176,117,6,6a9d,DL,8,32.00,13,225,222,8,0,10000,42.55,31200.00,3.0000,1,0
1176,117,6,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,0
1177,117,7,8cff,DL,9,36.00,13,253,250,8,0,10000,49.67,52000.00,5.0000,1,1
1177,117,7,6a9d,DL,8,32.00,13,225,222,8,0,10000,42.13,31200.00,3.0000,1,1
1177,117,7,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,1
1178,117,8,8cff,DL,9,36.00,13,253,250,8,0,10000,50.22,52000.00,5.0000,1,2
1178,117,8,6a9d,DL,8,32.00,13,225,222,8,0,10000,41.71,31200.00,3.0000,1,2
1178,117,8,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,2
1179,117,9,8cff,DL,9,36.00,13,253,250,8,0,10000,50.75,52000.00,5.0000,1,3
1179,117,9,6a9d,DL,8,32.00,13,225,222,8,0,10000,41.29,31200.00,3.0000,1,3
1179,117,9,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,3
1180,118,0,8cff,DL,6,24.00,13,169,166,8,0,10000,51.29,52000.00,5.0000,1,4
1180,118,0,6a9d,DL,6,24.00,13,169,166,8,0,10000,40.88,31200.00,3.0000,1,4
1180,118,0,4da5,DL,5,20.00,13,141,138,8,0,10000,10.00,5200.00,0.5000,1,4
1181,118,1,8cff,DL,9,36.00,13,253,250,8,0,10000,51.81,52000.00,5.0000,1,5
1181,118,1,6a9d,DL,8,32.00,13,225,222,8,0,10000,40.47,31200.00,3.0000,1,5
1181,118,1,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,5
1182,118,2,8cff,DL,9,36.00,13,253,250,8,0,10000,52.33,52000.00,5.0000,1,6
1182,118,2,6a9d,DL,8,32.00,13,225,222,8,0,10000,40.06,31200.00,3.0000,1,6
1182,118,2,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,6
1183,118,3,8cff,DL,8,32.00,13,225,222,8,0,10000,52.85,52000.00,5.0000,1,7
1183,118,3,6a9d,DL,9,36.00,13,253,250,8,0,10000,39.66,31200.00,3.0000,1,7
1183,118,3,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,7
1184,118,4,8cff,DL,8,32.00,13,225,222,8,0,10000,53.36,52000.00,5.0000,1,0
1184,118,4,6a9d,DL,8,32.00,13,225,222,8,0,10000,39.26,31200.00,3.0000,1,0
1184,118,4,4da5,DL,9,36.00,13,253,250,8,0,10000,10.00,5200.00,0.5000,1,0
1185,118,5,8cff,DL,7,28.00,13,201,198,8,0,10000,53.87,52000.00,5.0000,1,1
1185,118,5,6a9d,DL,6,24.00,13,169,166,8,0,10000,38.87,31200.00,3.0000,1,1
1185,118,5,4da5,DL,6,24.00,13,169,166,8,0,10000,10.00,5200.00,0.5000,1,1
1186,118,6,8cff,DL,8,32.00,13,225,222,8,0,10000,54.37,52000.00,5.0000,1,2
1186,118,6,6a9d,DL,8,32.00,13,225,222,8,0,10000,38.48,31200.00,3.0000,1,2
1186,118,6,4da5,DL,7,28.00,13,201,198,8,0,10000,10.00,5200.00,0.5000,1,2
1187,118,7,8cff,DL,9,36.00,13,253,250,8,0,10000,54.87,52000.00,5.0000,1,3
1187,118,7,6a9d,DL,8,32.00,13,225,222,8,0,10000,38.10,31200.00,3.0000,1,3
1187,118,7,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,3
1188,118,8,8cff,DL,9,36.00,13,253,250,8,0,10000,55.36,52000.00,5.0000,1,4
1188,118,8,6a9d,DL,8,32.00,13,225,222,8,0,10000,37.72,31200.00,3.0000,1,4
1188,118,8,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,4
1189,118,9,8cff,DL,9,36.00,13,253,250,8,0,10000,55.84,52000.00,5.0000,1,5
1189,118,9,6a9d,DL,8,32.00,13,225,222,8,0,10000,37.34,31200.00,3.0000,1,5
1189,118,9,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,5
1190,119,0,8cff,DL,6,24.00,13,169,166,8,0,10000,56.33,52000.00,5.0000,1,6
1190,119,0,6a9d,DL,6,24.00,13,169,166,8,0,10000,36.97,31200.00,3.0000,1,6
1190,119,0,4da5,DL,5,20.00,13,141,138,8,0,10000,10.00,5200.00,0.5000,1,6
1191,119,1,8cff,DL,9,36.00,13,253,250,8,0,10000,56.80,52000.00,5.0000,1,7
1191,119,1,6a9d,DL,8,32.00,13,225,222,8,0,10000,36.60,31200.00,3.0000,1,7
1191,119,1,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,7
1192,119,2,8cff,DL,9,36.00,13,253,250,8,0,10000,57.27,52000.00,5.0000,1,0
1192,119,2,6a9d,DL,8,32.00,13,225,222,8,0,10000,36.23,31200.00,3.0000,1,0
1192,119,2,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,0
1193,119,3,8cff,DL,8,32.00,13,225,222,8,0,10000,57.74,52000.00,5.0000,1,1
1193,119,3,6a9d,DL,9,36.00,13,253,250,8,0,10000,35.87,31200.00,3.0000,1,1
1193,119,3,4da5,DL,8,32.00,13,225,222,8,0,10000,10.00,5200.00,0.5000,1,1
1194,119,4,8cff,DL,8,32.00,13,225,222,8,0,10000,58.20,52000.00,5.0000,1,2
1194,119,4,6a9d,DL,8,32.00,13,225,222,8,0,10000,35.51,31200.00,3.0000,1,2
1194,119,4,4da5,DL,9,36.00,11,193,190,7,0,10000,10.00,3600.00,0.5000,1,2
1195,119,5,8cff,DL,9,36.00,13,253,250,8,0,10000,58.66,52000.00,5.0000,1,3
1195,119,5,6a9d,DL,8,32.00,13,225,222,8,0,10000,35.15,31200.00,3.0000,1,3
1195,119,5,4da5,DL,8,32.00,11,173,170,7,0,10000,10.00,3600.00,0.5000,1,3
1196,119,6,8cff,DL,9,36.00,13,253,250,8,0,10000,59.12,52000.00,5.0000,1,4
1196,119,6,6a9d,DL,8,32.00,13,225,222,8,0,10000,34.80,31200.00,3.0000,1,4
1196,119,6,4da5,DL,8,32.00,11,173,170,7,0,10000,10.00,3600.00,0.5000,1,4
1197,119,7,8cff,DL,9,36.00,13,253,250,8,0,10000,59.56,52000.00,5.0000,1,5
1197,119,7,6a9d,DL,8,32.00,13,225,222,8,0,10000,34.46,31200.00,3.0000,1,5
1197,119,7,4da5,DL,8,32.00,11,173,170,7,0,10000,10.00,3600.00,0.5000,1,5
1198,119,8,8cff,DL,9,36.00,13,253,250,8,0,10000,60.01,52000.00,5.0000,1,6
1198,119,8,6a9d,DL,8,32.00,13,225,222,8,0,10000,34.11,31200.00,3.0000,1,6
1198,119,8,4da5,DL,8,32.00,11,173,170,7,0,10000,10.00,3600.00,0.5000,1,6
1199,119,9,8cff,DL,9,36.00,13,253,250,8,0,10000,60.45,52000.00,5.0000,1,7
1199,119,9,6a9d,DL,8,32.00,13,225,222,8,0,10000,33.77,31200.00,3.0000,1,7
1199,119,9,4da5,DL,8,32.00,11,173,170,7,0,10000,10.00,3600.00,0.5000,1,7
1200,120,0,8cff,DL,9,36.00,13,253,0,8,1,10000,60.88,52000.00,5.0000,1,0
1200,120,0,6a9d,DL,4,16.00,13,113,110,8,0,10000,33.43,31200.00,3.0000,1,0
1200,120,0,4da5,DL,4,16.00,11,85,82,7,0,10000,10.00,3600.00,0.5000,1,0
1201,120,1,8cff,DL,9,36.00,13,253,250,8,0,10000,61.32,52000.00,5.0000,1,1
1201,120,1,6a9d,DL,8,32.00,13,225,222,8,0,10000,33.10,31200.00,3.0000,1,1
