timestamp_ms,frame,subframe,rnti,direction,nb_rb,rb_util(%),mcs,tbs_bytes,sdu_bytes,cqi,retx,harq_pid
10083,1008,3,d8ce,UL,3,10,63,60,0
10088,1008,8,4584,UL,3,10,63,60,0
10110,1011,0,d8ce,UL,3,10,63,60,0
10115,1011,5,4584,UL,3,10,63,60,0
10138,1013,8,d8ce,UL,3,10,63,60,0
10142,1014,2,4584,UL,3,10,63,60,0
10165,1016,5,d8ce,UL,3,10,63,60,0
10169,1016,9,4584,UL,3,10,63,60,0
10192,1019,2,d8ce,UL,3,10,63,60,0
10196,1019,6,4584,UL,3,10,63,60,0
10219,1021,9,d8ce,UL,3,10,63,60,0
10223,1022,3,4584,UL,3,10,63,60,0
6,0,6,d8ce,UL,3,10,63,60,0
10,1,0,4584,UL,3,10,63,60,0
33,3,3,d8ce,UL,3,10,63,60,0
38,3,8,4584,UL,3,10,63,60,0
60,6,0,d8ce,UL,3,10,63,60,0
65,6,5,4584,UL,3,10,63,60,0
87,8,7,d8ce,UL,3,10,63,60,0
92,9,2,4584,UL,3,10,63,60,0
114,11,4,d8ce,UL,3,10,63,60,0
119,11,9,4584,UL,3,10,63,60,0
141,14,1,d8ce,UL,3,10,63,60,0
146,14,6,4584,UL,3,10,63,60,0
168,16,8,d8ce,UL,3,10,63,60,0
173,17,3,4584,UL,3,10,63,60,0
195,19,5,d8ce,UL,3,10,63,60,0
200,20,0,4584,UL,3,10,63,60,0
222,22,2,d8ce,UL,3,10,63,60,0
227,22,7,4584,UL,3,10,63,60,0
249,24,9,d8ce,UL,3,10,63,60,0
254,25,4,4584,UL,3,10,63,60,0
276,27,6,d8ce,UL,3,10,63,60,0
281,28,1,4584,UL,3,10,63,60,0
303,30,3,d8ce,UL,3,10,63,60,0
308,30,8,4584,UL,3,10,63,60,0
330,33,0,d8ce,UL,3,10,63,60,0
335,33,5,4584,UL,3,10,63,60,0
358,35,8,d8ce,UL,3,10,63,60,0
362,36,2,4584,UL,3,10,63,60,0
385,38,5,d8ce,UL,3,10,63,60,0
389,38,9,4584,UL,3,10,63,60,0
412,41,2,d8ce,UL,3,10,63,60,0
416,41,6,4584,UL,3,10,63,60,0
439,43,9,d8ce,UL,3,10,63,60,0
443,44,3,4584,UL,3,10,63,60,0
466,46,6,d8ce,UL,3,10,63,60,0
470,47,0,4584,UL,3,10,63,60,0
493,49,3,d8ce,UL,3,10,63,60,0
498,49,8,4584,UL,3,10,63,60,0
520,52,0,d8ce,UL,3,10,63,60,0
525,52,5,4584,UL,3,10,63,60,0
547,54,7,d8ce,UL,3,10,63,60,0
552,55,2,4584,UL,3,10,63,60,0
574,57,4,d8ce,UL,3,10,63,60,0
579,57,9,4584,UL,3,10,63,60,0
601,60,1,d8ce,UL,3,10,63,60,0
606,60,6,4584,UL,3,10,63,60,0
628,62,8,d8ce,UL,3,10,63,60,0
633,63,3,4584,UL,3,10,63,60,0
655,65,5,d8ce,UL,3,10,63,60,0
660,66,0,4584,UL,3,10,63,60,0
682,68,2,d8ce,UL,3,10,63,60,0
687,68,7,4584,UL,3,10,63,60,0
709,70,9,d8ce,UL,3,10,63,60,0
714,71,4,4584,UL,3,10,63,60,0
736,73,6,d8ce,UL,3,10,63,60,0
741,74,1,4584,UL,3,10,63,60,0
763,76,3,d8ce,UL,3,10,63,60,0
768,76,8,4584,UL,3,10,63,60,0
790,79,0,d8ce,UL,3,10,63,60,0
795,79,5,4584,UL,3,10,63,60,0
818,81,8,d8ce,UL,3,10,63,60,0
822,82,2,4584,UL,3,10,63,60,0
845,84,5,d8ce,UL,3,10,63,60,0
849,84,9,4584,UL,3,10,63,60,0
872,87,2,d8ce,UL,3,10,63,60,0
876,87,6,4584,UL,3,10,63,60,0
899,89,9,d8ce,UL,3,10,63,60,0
903,90,3,4584,UL,3,10,63,60,0
926,92,6,d8ce,UL,3,10,63,60,0
930,93,0,4584,UL,3,10,63,60,0
953,95,3,d8ce,UL,3,10,63,60,0
958,95,8,4584,UL,3,10,63,60,0
980,98,0,d8ce,UL,3,10,63,60,0
985,98,5,4584,UL,3,10,63,60,0
1007,100,7,d8ce,UL,3,10,63,60,0
1012,101,2,4584,UL,3,10,63,60,0
1034,103,4,d8ce,UL,3,10,63,60,0
